類別,電腦編號,里別,地址,地下樓層數,可容納人數,備註
勞工休假中心,CRA00475,竹溪里,臺南市南區竹溪里9鄰南門路261號,1.0,1700人,"22.979897,120.204139"
一般住宅,CRA00477,明德里,臺南市南區明德里3鄰新都路259號,2.0,3001人,"22.968743,120.19922"
聯上建設大樓,CRA00478,明德里,臺南市南區明德里5鄰水交社路20巷18號,3.0,4858人,"22.975514,120.201387"
合宜建設大樓,CRA00479,明德里,臺南市南區明德里5鄰水交社路48號,3.0,4342人,"22.976312,120.200858"
台南高商,CRA00480,明德里,臺南市南區明德里6鄰健康路一段327號,1.0,536人,"22.981072,120.202276"
六信家商,CRA00481,明德里,臺南市南區明德里2鄰新都路20號,1.0,166人,"22.973887,120.202437"
亞洲工商,CRA00482,明德里,臺南市南區明德里2鄰大成路一段5號,1.0,233人,"22.974809,120.202692"
台南市政府,CRA00483,新生里,臺南市南區新生里10鄰大同路二段150號,1.0,32836人,"22.978199,120.212585"
國宅(公寓),CRA00484,府南里,臺南市南區府南里4鄰金華路一段484巷99弄13號,1.0,500人,"22.972226,120.192926"
一般住宅,CRA00485,府南里,臺南市南區府南里15鄰金華路一段530巷19號,1.0,1248人,"22.974039,120.191926"
一般住宅,CRA00486,府南里,臺南市南區府南里23鄰大成路二段81巷52號,1.0,60人,"22.973793,120.194006"
一般住宅,CRA00487,府南里,臺南市南區府南里23鄰大成路二段143巷19號,1.0,60人,"22.974053,120.19353"
一般住宅,CRA00488,府南里,臺南市南區府南里22鄰大成路二段143巷79號,1.0,38人,"22.973469,120.192999"
一般住宅,CRA00489,府南里,臺南市南區府南里22鄰大成路二段143巷77號,1.0,48人,"22.973451,120.193044"
一般住宅,CRA00490,府南里,臺南市南區府南里22鄰大成路二段143巷75號,1.0,48人,"22.973434,120.193091"
一般住宅,CRA00491,府南里,臺南市南區府南里16鄰大成路二段177巷34號,1.0,160人,"22.974029,120.19284"
一般住宅,CRA00492,明亮里,臺南市南區明亮里14鄰金華路一段418號,1.0,106人,"22.971506,120.190749"
一般住宅,CRA00493,明亮里,臺南市南區明亮里14鄰金華路一段420巷13號,1.0,120人,"22.971482,120.191548"
一般住宅,CRA00494,明亮里,臺南市南區明亮里14鄰金華路一段484巷46號,1.0,74人,"22.972367,120.19182"
一般住宅,CRA00495,明亮里,臺南市南區明亮里12鄰金華路一段484巷58號,1.0,36人,"22.972221,120.192088"
一般住宅,CRA00496,明亮里,臺南市南區明亮里11鄰金華路一段484巷80號,1.0,66人,"22.972093,120.192356"
一般住宅,CRA00497,明亮里,臺南市南區明亮里14鄰金華路一段484巷48號,1.0,66人,"22.972355,120.191877"
一般住宅,CRA00498,明亮里,臺南市南區明亮里14鄰金華路一段420巷2號,1.0,160人,"22.971543,120.191143"
一般住宅,CRA00499,明亮里,臺南市南區明亮里12鄰金華路一段484巷52號,1.0,86人,"22.972294,120.191965"
一般住宅,CRA00500,明亮里,臺南市南區明亮里12鄰金華路一段484巷54號,1.0,86人,"22.972276,120.192"
一般住宅,CRA00501,明亮里,臺南市南區明亮里12鄰金華路一段484巷56號,1.0,88人,"22.972252,120.192036"
一般住宅,CRA00502,明亮里,臺南市南區明亮里14鄰金華路一段484巷44號,1.0,76人,"22.972355,120.191877"
一般住宅,CRA00503,明亮里,臺南市南區明亮里12鄰金華路一段484巷50弄11號,1.0,93人,"22.971989,120.191781"
一般住宅,CRA00504,明亮里,臺南市南區明亮里12鄰金華路一段484巷50弄9號,1.0,90人,"22.97202,120.191802"
一般住宅,CRA00505,明亮里,臺南市南區明亮里12鄰金華路一段484巷50弄13號,1.0,68人,"22.971952,120.191756"
一般住宅,CRA00506,明亮里,臺南市南區明亮里12鄰金華路一段484巷56號,1.0,88人,"22.972252,120.192036"
一般住宅,CRA00507,明亮里,臺南市南區明亮里1鄰金華路一段258號,1.0,40人,"22.967773,120.190332"
一般住宅,CRA00508,明亮里,臺南市南區明亮里1鄰金華路一段260號,1.0,73人,"22.967803,120.190334"
一般住宅,CRA00509,明亮里,臺南市南區明亮里3鄰新都路520巷11號,1.0,900人,"22.96778,120.191931"
一般住宅,CRA00510,明興里,臺南市南區明興里5鄰金華路一段200巷47號,1.0,60人,"22.965833,120.191036"
一般住宅,CRA00511,明興里,臺南市南區明興里2鄰金華路一段216巷5號,1.0,62人,"22.96667,120.190532"
一般住宅,CRA00512,明興里,臺南市南區明興里2鄰金華路一段218號,1.0,60人,"22.966664,120.190236"
一般住宅,CRA00513,明興里,臺南市南區明興里9鄰金華路一段138號,1.0,508人,"22.964618,120.189876"
一般住宅,CRA00514,明興里,臺南市南區明興里13鄰金華路一段60巷45號,1.0,33人,"22.962862,120.190763"
一般住宅,CRA00515,明興里,臺南市南區明興里13鄰金華路一段60巷43號,1.0,32人,"22.962831,120.190768"
一般住宅,CRA00516,明興里,臺南市南區明興里13鄰金華路一段60巷41號,1.0,33人,"22.962793,120.19076"
一般住宅,CRA00517,明興里,臺南市南區明興里13鄰金華路一段60巷29號,1.0,34人,"22.962709,120.190344"
一般住宅,CRA00518,明興里,臺南市南區明興里13鄰金華路一段60巷27號,1.0,48人,"22.962693,120.190276"
一般住宅,CRA00519,明興里,臺南市南區明興里14鄰金華路一段30巷22號,1.0,33人,"22.962091,120.189944"
一般住宅,CRA00520,明興里,臺南市南區明興里14鄰金華路一段8巷29號,1.0,26人,"22.961704,120.190175"
一般住宅,CRA00521,明興里,臺南市南區明興里12鄰金華路一段86號,1.0,100人,"22.963189,120.189657"
一般住宅,CRA00522,明興里,臺南市南區明興里13鄰金華路一段84巷51號,1.0,32人,"22.963246,120.191025"
一般住宅,CRA00523,明興里,臺南市南區明興里13鄰金華路一段60巷39號,1.0,32人,"22.962751,120.190752"
一般住宅,CRA00524,郡南里,臺南市南區郡南里8鄰永興四街21號,1.0,29人,"22.964206,120.193062"
一般住宅,CRA00525,明興里,臺南市南區明興里11鄰永興四街45號,1.0,30人,"22.96431,120.191891"
一般住宅,CRA00526,明興里,臺南市南區明興里11鄰永興四街63號,1.0,30人,"22.964309,120.191537"
一般住宅,CRA00527,明興里,臺南市南區明興里11鄰永興四街59號,1.0,30人,"22.964319,120.191623"
一般住宅,CRA00528,明興里,臺南市南區明興里11鄰永興四街61號,1.0,30人,"22.964324,120.191576"
一般住宅,CRA00529,明興里,臺南市南區明興里3鄰永興三街96號,1.0,30人,"22.964884,120.192001"
一般住宅,CRA00530,明興里,臺南市南區明興里3鄰永興三街98號,1.0,30人,"22.964884,120.19192"
一般住宅,CRA00531,明興里,臺南市南區明興里3鄰永興三街100號,1.0,30人,"22.96488,120.191844"
一般住宅,CRA00532,明興里,臺南市南區明興里11鄰永興三街107號,1.0,29人,"22.964727,120.191739"
一般住宅,CRA00533,郡南里,臺南市南區郡南里10鄰永興三街48號,1.0,33人,"22.964829,120.194232"
一般住宅,CRA00534,郡南里,臺南市南區郡南里10鄰永興三街50號,1.0,36人,"22.964829,120.194174"
一般住宅,CRA00535,郡南里,臺南市南區郡南里10鄰永興三街14號,1.0,29人,"22.964817,120.194812"
一般住宅,CRA00536,郡南里,臺南市南區郡南里10鄰永興三街42號,1.0,24人,"22.964822,120.194268"
一般住宅,CRA00537,郡南里,臺南市南區郡南里10鄰永興三街44號,1.0,25人,"22.964829,120.194232"
一般住宅,CRA00538,郡南里,臺南市南區郡南里10鄰永興三街68號,1.0,53人,"22.964831,120.193821"
一般住宅,CRA00539,郡南里,臺南市南區郡南里10鄰永興三街4號,1.0,18人,"22.964867,120.195166"
一般住宅,CRA00540,郡南里,臺南市南區郡南里9鄰永興三街69號,1.0,40人,"22.964579,120.193665"
一般住宅,CRA00541,郡南里,臺南市南區郡南里9鄰永興三街47號,1.0,20人,"22.964565,120.194204"
一般住宅,CRA00542,郡南里,臺南市南區郡南里9鄰永興三街49號,1.0,22人,"22.964565,120.194149"
一般住宅,CRA00543,郡南里,臺南市南區郡南里9鄰永興三街51號,1.0,22人,"22.964566,120.194113"
一般住宅,CRA00544,郡南里,臺南市南區郡南里9鄰永興三街53號,1.0,22人,"22.964566,120.19407"
一般住宅,CRA00545,郡南里,臺南市南區郡南里9鄰永興三街55號,1.0,21人,"22.964559,120.19403"
一般住宅,CRA00546,郡南里,臺南市南區郡南里9鄰永興三街57號,1.0,21人,"22.964576,120.193982"
一般住宅,CRA00547,郡南里,臺南市南區郡南里9鄰永興三街61號,1.0,22人,"22.964578,120.193858"
一般住宅,CRA00548,郡南里,臺南市南區郡南里9鄰永興三街63號,1.0,22人,"22.964589,120.193807"
一般住宅,CRA00549,郡南里,臺南市南區郡南里9鄰永興三街65號,1.0,21人,"22.964583,120.193764"
一般住宅,CRA00550,郡南里,臺南市南區郡南里9鄰永興三街67號,1.0,20人,"22.964593,120.193714"
一般住宅,CRA00551,郡南里,臺南市南區郡南里9鄰永興三街71號,1.0,21人,"22.964593,120.193625"
一般住宅,CRA00552,明興里,臺南市南區明興里3鄰德興路70號,1.0,30人,"22.965299,120.192043"
一般住宅,CRA00553,明興里,臺南市南區明興里3鄰德興路84號,1.0,30人,"22.965026,120.19204"
一般住宅,CRA00554,明興里,臺南市南區明興里1鄰德興路46號,1.0,30人,"22.965996,120.192072"
一般住宅,CRA00555,明興里,臺南市南區明興里1鄰德興路12號,1.0,30人,"22.966884,120.192156"
一般住宅,CRA00556,明興里,臺南市南區明興里1鄰德興路14號,1.0,30人,"22.966847,120.192155"
一般住宅,CRA00557,明興里,臺南市南區明興里1鄰德興路16號,1.0,30人,"22.966799,120.192145"
一般住宅,CRA00558,明興里,臺南市南區明興里3鄰德興路74號,1.0,30人,"22.965219,120.192051"
一般住宅,CRA00559,明興里,臺南市南區明興里3鄰德興路76號,1.0,30人,"22.965188,120.192046"
一般住宅,CRA00560,明興里,臺南市南區明興里3鄰德興路78號,1.0,30人,"22.965145,120.19204"
一般住宅,CRA00561,明興里,臺南市南區明興里3鄰德興路80號,1.0,30人,"22.965102,120.192036"
一般住宅,CRA00562,明興里,臺南市南區明興里1鄰德興路18號,1.0,30人,"22.966764,120.192134"
一般住宅,CRA00563,明興里,臺南市南區明興里1鄰德興路22號,1.0,30人,"22.96665,120.192128"
一般住宅,CRA00564,明興里,臺南市南區明興里1鄰德興路24號,1.0,29人,"22.966594,120.192134"
一般住宅,CRA00565,明興里,臺南市南區明興里1鄰德興路26號,1.0,30人,"22.96655,120.192138"
一般住宅,CRA00566,明興里,臺南市南區明興里1鄰德興路28號,1.0,29人,"22.966501,120.192131"
一般住宅,CRA00567,明興里,臺南市南區明興里1鄰德興路42號,1.0,29人,"22.966075,120.192081"
一般住宅,CRA00568,明興里,臺南市南區明興里1鄰德興路44號,1.0,29人,"22.966042,120.192082"
一般住宅,CRA00569,明興里,臺南市南區明興里1鄰德興路48號,1.0,29人,"22.965958,120.192062"
一般住宅,CRA00570,明興里,臺南市南區明興里3鄰德興路62號,1.0,29人,"22.965478,120.192059"
一般住宅,CRA00571,明興里,臺南市南區明興里3鄰德興路64號,1.0,30人,"22.965433,120.192062"
一般住宅,CRA00572,明興里,臺南市南區明興里3鄰德興路66號,1.0,30人,"22.965388,120.192049"
一般住宅,CRA00573,明興里,臺南市南區明興里3鄰德興路68號,1.0,30人,"22.965347,120.192051"
一般住宅,CRA00574,明興里,臺南市南區明興里17鄰德興路176號,1.0,33人,"22.962139,120.192448"
一般住宅,CRA00575,明興里,臺南市南區明興里17鄰德興路168號,1.0,100人,"22.962395,120.192458"
一般住宅,CRA00576,明興里,臺南市南區明興里4鄰德興路20巷5號,1.0,30人,"22.966662,120.191877"
一般住宅,CRA00577,明興里,臺南市南區明興里4鄰德興路20巷9號,1.0,30人,"22.966663,120.191792"
一般住宅,CRA00578,明興里,臺南市南區明興里4鄰德興路20巷11號,1.0,30人,"22.96666,120.191745"
一般住宅,CRA00579,明興里,臺南市南區明興里16鄰德興路130巷76號之2,1.0,33人,"22.962731,120.191402"
一般住宅,CRA00580,明興里,臺南市南區明興里16鄰德興路130巷76號之1,1.0,33人,"22.962737,120.191363"
一般住宅,CRA00581,明興里,臺南市南區明興里15鄰德興路130巷35號,1.0,32人,"22.963106,120.191525"
一般住宅,CRA00582,明興里,臺南市南區明興里16鄰德興路130巷63號,1.0,22人,"22.962888,120.191987"
一般住宅,CRA00583,明興里,臺南市南區明興里16鄰德興路130巷61號,1.0,24人,"22.962888,120.191936"
公寓,CRA00584,明興里,臺南市南區明興里15鄰德興路130巷14號,1.0,104人,"22.963377,120.192059"
公寓,CRA00585,明興里,臺南市南區明興里15鄰德興路130巷10號,1.0,104人,"22.96339,120.192203"
一般住宅,CRA00586,明興里,臺南市南區明興里4鄰德興路20巷14號,1.0,30人,"22.966788,120.191697"
一般住宅,CRA00587,明興里,臺南市南區明興里4鄰德興路20巷12號,1.0,30人,"22.966785,120.191737"
一般住宅,CRA00588,明興里,臺南市南區明興里3鄰永春街44號,1.0,30人,"22.965641,120.191706"
一般住宅,CRA00589,明興里,臺南市南區明興里3鄰永春街45號,1.0,30人,"22.965289,120.191517"
一般住宅,CRA00590,明興里,臺南市南區明興里3鄰永春街59號,1.0,60人,"22.965669,120.19153"
一般住宅,CRA00591,明興里,臺南市南區明興里3鄰永春街57號,1.0,26人,"22.965623,120.191511"
一般住宅,CRA00592,明興里,臺南市南區明興里3鄰永春街11號,1.0,300人,"22.964798,120.191472"
一般住宅,CRA00593,明興里,臺南市南區明興里3鄰永春街46號,1.0,30人,"22.965641,120.191706"
一般住宅,CRA00594,明興里,臺南市南區明興里3鄰永春街48號,1.0,30人,"22.965682,120.191703"
一般住宅,CRA00595,明興里,臺南市南區明興里17鄰中華南路二段182號,1.0,32人,"22.961631,120.190973"
一般住宅,CRA00596,明興里,臺南市南區明興里3鄰永春街36號,1.0,133人,"22.965444,120.191687"
一般住宅,CRA00597,明興里,臺南市南區明興里9鄰金華路一段116巷8號,1.0,100人,"22.964096,120.190113"
一般住宅,CRA00598,明興里,臺南市南區明興里6鄰永仁街27號,1.0,22人,"22.965461,120.190635"
一般住宅,CRA00599,明興里,臺南市南區明興里6鄰永仁街46號,1.0,22人,"22.965641,120.190262"
一般住宅,CRA00600,明興里,臺南市南區明興里6鄰永仁街2號,1.0,214人,"22.96553,120.191524"
一般住宅,CRA00601,明興里,臺南市南區明興里6鄰永仁街4號,1.0,214人,"22.965534,120.191447"
一般住宅,CRA00602,明興里,臺南市南區明興里6鄰永仁街15號,1.0,22人,"22.965432,120.190882"
一般住宅,CRA00603,明興里,臺南市南區明興里6鄰永仁街17號,1.0,20人,"22.96544,120.190839"
一般住宅,CRA00604,明興里,臺南市南區明興里6鄰永仁街25號,1.0,24人,"22.965458,120.190687"
一般住宅,CRA00605,明興里,臺南市南區明興里6鄰永仁街44號,1.0,18人,"22.965651,120.190302"
一般住宅,CRA00606,明興里,臺南市南區明興里6鄰永仁街37號,1.0,18人,"22.965492,120.190423"
一般住宅,CRA00607,明興里,臺南市南區明興里6鄰永仁街28號之3,1.0,20人,"22.965612,120.190798"
一般住宅,CRA00608,明興里,臺南市南區明興里6鄰永仁街28號之2,1.0,24人,"22.965612,120.190839"
永興民有零售市場,CRA00609,明興里,臺南市南區明興里11鄰永興三街101號,1.0,666人,"22.964718,120.191965"
大樓,CRA00610,南都里,臺南市南區南都里8鄰中華南路二段283號,1.0,313人,"22.961576,120.186108"
南區衛生所,CRA00612,南都里,臺南市南區南都里9鄰南和路6號,1.0,100人,"22.960677,120.188068"
南區區公所,CRA00613,南都里,臺南市南區南都里9鄰明興路2號,1.0,333人,"22.961181,120.18852"
一般住宅,CRA00614,南華里,臺南市南區南華里1鄰中華南路二段298號,1.0,80人,"22.961791,120.187875"
一般住宅,CRA00615,南華里,臺南市南區南華里1鄰中華南路二段296號,1.0,80人,"22.96178,120.18791"
一般住宅,CRA00616,南華里,臺南市南區南華里1鄰中華南路二段294號,1.0,80人,"22.961772,120.187954"
一般住宅,CRA00617,南華里,臺南市南區南華里1鄰中華南路二段290號,1.0,80人,"22.961755,120.18803"
一般住宅,CRA00618,南華里,臺南市南區南華里1鄰中華南路二段286號,1.0,80人,"22.961738,120.188124"
一般住宅,CRA00619,南華里,臺南市南區南華里1鄰中華南路二段282號,1.0,80人,"22.961727,120.188194"
一般住宅,CRA00620,南華里,臺南市南區南華里1鄰中華南路二段278號,1.0,80人,"22.961713,120.188284"
一般住宅,CRA00621,南華里,臺南市南區南華里1鄰中華南路二段276號,1.0,80人,"22.961704,120.188321"
一般住宅,CRA00622,南華里,臺南市南區南華里1鄰中華南路二段274號,1.0,80人,"22.961693,120.188368"
一般住宅,CRA00623,南華里,臺南市南區南華里1鄰中華南路二段272號,1.0,80人,"22.961683,120.188407"
一般住宅,CRA00624,南華里,臺南市南區南華里1鄰中華南路二段270號,1.0,80人,"22.961677,120.188455"
一般住宅,CRA00625,南華里,臺南市南區南華里1鄰中華南路二段268號,1.0,80人,"22.961666,120.188494"
一般住宅,CRA00626,南華里,臺南市南區南華里1鄰中華南路二段264號,1.0,80人,"22.961641,120.188579"
一般住宅,CRA00627,南華里,臺南市南區南華里1鄰中華南路二段262號,1.0,80人,"22.961628,120.188627"
一般住宅,CRA00628,南華里,臺南市南區南華里1鄰中華南路二段260號,1.0,80人,"22.961614,120.188667"
一般住宅,CRA00629,南華里,臺南市南區南華里1鄰中華南路二段254號,1.0,80人,"22.961585,120.188801"
一般住宅,CRA00630,南華里,臺南市南區南華里1鄰中華南路二段256號,1.0,80人,"22.961593,120.188751"
一般住宅,CRA00631,南華里,臺南市南區南華里12鄰中華南路二段402號,1.0,30人,"22.961924,120.184672"
一般住宅,CRA00632,南華里,臺南市南區南華里9鄰中華南路二段366號,1.0,1000人,"22.961922,120.185674"
一般住宅,CRA00633,南華里,臺南市南區南華里12鄰中華南路二段404號,1.0,30人,"22.961967,120.184653"
一般住宅,CRA00634,南華里,臺南市南區南華里12鄰中華南路二段406號,1.0,30人,"22.961924,120.184588"
一般住宅,CRA00635,南華里,臺南市南區南華里12鄰中華南路二段408號,1.0,30人,"22.961969,120.184554"
一般住宅,CRA00636,南華里,臺南市南區南華里12鄰中華南路二段410號,1.0,30人,"22.961921,120.184496"
一般住宅,CRA00637,南華里,臺南市南區南華里12鄰中華南路二段412號,1.0,30人,"22.961962,120.184462"
一般住宅,CRA00638,南華里,臺南市南區南華里12鄰中華南路二段414號,1.0,30人,"22.961919,120.184406"
一般住宅,CRA00639,南華里,臺南市南區南華里12鄰中華南路二段416號,1.0,30人,"22.96196,120.184372"
一般住宅,CRA00640,南華里,臺南市南區南華里12鄰中華南路二段418號,1.0,30人,"22.961918,120.184323"
一般住宅,CRA00641,南華里,臺南市南區南華里12鄰中華南路二段420號,1.0,30人,"22.961952,120.184289"
一般住宅,CRA00642,南華里,臺南市南區南華里12鄰中華南路二段422號,1.0,30人,"22.961919,120.184239"
一般住宅,CRA00643,南華里,臺南市南區南華里12鄰中華南路二段424號,1.0,30人,"22.961963,120.184225"
一般住宅,CRA00644,南華里,臺南市南區南華里12鄰中華南路二段426號,1.0,30人,"22.961919,120.184151"
一般住宅,CRA00645,南華里,臺南市南區南華里12鄰中華南路二段428號,1.0,30人,"22.961967,120.184127"
一般住宅,CRA00646,南華里,臺南市南區南華里12鄰中華南路二段430號,1.0,30人,"22.961976,120.184064"
一般住宅,CRA00647,建南里,臺南市南區建南里14鄰中華南路二段195號,1.0,46人,"22.961214,120.190529"
鎮山花園樓閣,CRA00648,建南里,臺南市南區建南里24鄰明興路119巷1號,1.0,566人,"22.958134,120.187459"
一般住宅,CRA00650,郡南里,臺南市南區郡南里19鄰永興一街22號,1.0,50人,"22.965876,120.192961"
一般住宅,CRA00651,郡南里,臺南市南區郡南里14鄰永興三街70號,1.0,466人,"22.964908,120.193359"
一般住宅,CRA00652,郡南里,臺南市南區郡南里19鄰永興一街15號,1.0,50人,"22.965605,120.193014"
一般住宅,CRA00653,郡南里,臺南市南區郡南里19鄰永興一街11號,1.0,282人,"22.965572,120.193119"
一般住宅,CRA00654,郡南里,臺南市南區郡南里19鄰永興二街40號,1.0,200人,"22.965404,120.192716"
一般住宅,CRA00655,郡南里,臺南市南區郡南里14鄰永興二街19號,1.0,221人,"22.96508,120.193067"
一般住宅,CRA00656,郡南里,臺南市南區郡南里14鄰永興二街23號,1.0,34人,"22.96508,120.192947"
一般住宅,CRA00657,郡南里,臺南市南區郡南里14鄰永興三街80號,1.0,33人,"22.964848,120.193018"
一般住宅,CRA00658,郡南里,臺南市南區郡南里8鄰永興四街19號,1.0,33人,"22.964219,120.193106"
一般住宅,CRA00659,郡南里,臺南市南區郡南里19鄰永興一街39號,1.0,33人,"22.965599,120.192535"
一般住宅,CRA00660,郡南里,臺南市南區郡南里8鄰永興四街8號,1.0,32人,"22.964476,120.193162"
一般住宅,CRA00661,郡南里,臺南市南區郡南里8鄰永興四街6號,1.0,32人,"22.964473,120.1932"
一般住宅,CRA00662,郡南里,臺南市南區郡南里8鄰永興三街91號,1.0,33人,"22.964601,120.192931"
一般住宅,CRA00663,郡南里,臺南市南區郡南里8鄰永興三街89號,1.0,34人,"22.964603,120.192974"
一般住宅,CRA00664,郡南里,臺南市南區郡南里8鄰永興四街24號,1.0,48人,"22.964462,120.192313"
一般住宅,CRA00665,郡南里,臺南市南區郡南里19鄰永興一街41號,1.0,32人,"22.965603,120.1925"
一般住宅,CRA00666,郡南里,臺南市南區郡南里14鄰永興二街14號,1.0,30人,"22.965057,120.19316"
一般住宅,CRA00667,郡南里,臺南市南區郡南里19鄰永興二街50號,1.0,30人,"22.965385,120.192438"
一般住宅,CRA00668,郡南里,臺南市南區郡南里19鄰永興二街46號,1.0,30人,"22.965395,120.192532"
一般住宅,CRA00669,郡南里,臺南市南區郡南里14鄰永興三街78號,1.0,30人,"22.964848,120.193067"
一般住宅,CRA00670,郡南里,臺南市南區郡南里19鄰德興路15號,1.0,32人,"22.966733,120.192424"
一般住宅,CRA00671,明興里,臺南市南區明興里3鄰德興路70號,1.0,30人,"22.965299,120.192043"
一般住宅,CRA00672,郡南里,臺南市南區郡南里19鄰德興路7號,1.0,26人,"22.966878,120.192428"
一般住宅,CRA00673,郡南里,臺南市南區郡南里19鄰德興路5號,1.0,29人,"22.966913,120.192415"
一般住宅,CRA00674,郡南里,臺南市南區郡南里19鄰德興路71號,1.0,26人,"22.965568,120.192331"
一般住宅,CRA00675,郡南里,臺南市南區郡南里19鄰德興路67號,1.0,36人,"22.96566,120.192363"
一般住宅,CRA00676,郡南里,臺南市南區郡南里19鄰德興路65號,1.0,36人,"22.965707,120.192348"
一般住宅,CRA00677,郡南里,臺南市南區郡南里14鄰德興路85號,1.0,38人,"22.964993,120.192688"
一般住宅,CRA00678,郡南里,臺南市南區明興里3鄰德興路70號,1.0,45人,"22.965299,120.192043"
一般住宅,CRA00679,郡南里,臺南市南區郡南里14鄰德興路81號,1.0,46人,"22.96508,120.192679"
一般住宅,CRA00680,郡南里,臺南市南區郡南里19鄰德興路61號,1.0,36人,"22.965945,120.192357"
一般住宅,CRA00681,郡南里,臺南市南區郡南里19鄰德興路19號,1.0,30人,"22.96666,120.19241"
一般住宅,CRA00682,郡南里,臺南市南區郡南里19鄰德興路17號,1.0,33人,"22.966699,120.19242"
一般住宅,CRA00683,明興里,臺南市南區明興里3鄰德興路72號,1.0,33人,"22.965251,120.192046"
一般住宅,CRA00684,郡南里,臺南市南區郡南里19鄰德興路59號,1.0,38人,"22.965983,120.192352"
一般住宅,CRA00685,郡南里,臺南市南區郡南里19鄰德興路41號,1.0,38人,"22.966391,120.192411"
一般住宅,CRA00686,郡南里,臺南市南區郡南里19鄰德興路11號,1.0,36人,"22.966809,120.192424"
一般住宅,CRA00687,郡南里,臺南市南區郡南里4鄰德興路167號,1.0,8人,"22.962755,120.192706"
一般住宅,CRA00688,郡南里,臺南市南區郡南里4鄰德興路187號,1.0,14人,"22.962281,120.192747"
華廈,CRA00689,郡南里,臺南市南區郡南里5鄰德興路139巷28號,1.0,206人,"22.963312,120.193754"
公寓,CRA00690,郡南里,臺南市南區郡南里6鄰德興路139巷44弄13號,1.0,346人,"22.963221,120.194371"
一般住宅,CRA00691,郡南里,臺南市南區郡南里4鄰德興路161巷26號,1.0,56人,"22.962833,120.193383"
一般住宅,CRA00692,郡南里,臺南市南區郡南里4鄰德興路161巷28號,1.0,57人,"22.96283,120.193434"
一般住宅,CRA00693,郡南里,臺南市南區郡南里4鄰德興路161巷34號,1.0,73人,"22.962842,120.193575"
華廈,CRA00694,郡南里,臺南市南區郡南里5鄰德興路139巷44弄26號,1.0,360人,"22.962805,120.194076"
一般住宅,CRA00695,郡南里,臺南市南區郡南里13鄰永吉街47號,1.0,30人,"22.966092,120.193468"
一般住宅,CRA00696,郡南里,臺南市南區郡南里13鄰永吉街45號,1.0,28人,"22.966055,120.193472"
一般住宅,CRA00697,郡南里,臺南市南區郡南里8鄰永吉街5號,1.0,29人,"22.964639,120.193394"
一般住宅,CRA00698,郡南里,臺南市南區郡南里13鄰永吉街68號,1.0,100人,"22.965895,120.193727"
一般住宅,CRA00699,郡南里,臺南市南區郡南里13鄰永吉街28號,1.0,40人,"22.964874,120.193689"
一般住宅,CRA00700,郡南里,臺南市南區郡南里13鄰永吉街44號,1.0,53人,"22.965844,120.193493"
一般住宅,CRA00701,郡南里,臺南市南區郡南里13鄰永吉街86號,1.0,53人,"22.96617,120.193721"
一般住宅,CRA00702,郡南里,臺南市南區郡南里13鄰永吉街90號,1.0,220人,"22.966118,120.19396"
一般住宅,CRA00703,郡南里,臺南市南區郡南里13鄰永吉街90號之1,1.0,20人,"22.966114,120.193983"
一般住宅,CRA00704,郡南里,臺南市南區郡南里13鄰永吉街90號之2,1.0,20人,"22.966113,120.194019"
一般住宅,CRA00705,郡南里,臺南市南區郡南里13鄰永吉街90號之3,1.0,20人,"22.966113,120.194048"
一般住宅,CRA00706,郡南里,臺南市南區郡南里13鄰永吉街90號之4,1.0,18人,"22.966127,120.194087"
一般住宅,CRA00707,郡南里,臺南市南區郡南里13鄰永吉街70號,1.0,53人,"22.965934,120.193745"
一般住宅,CRA00708,郡南里,臺南市南區郡南里13鄰永吉街72號,1.0,53人,"22.965962,120.19374"
一般住宅,CRA00709,郡南里,臺南市南區郡南里13鄰永吉街84號,1.0,53人,"22.966127,120.193735"
一般住宅,CRA00710,郡南里,臺南市南區郡南里13鄰永吉街74號,1.0,20人,"22.965985,120.193721"
一般住宅,CRA00711,郡南里,臺南市南區郡南里13鄰永吉街90號,1.0,220人,"22.966118,120.19396"
一般住宅,CRA00712,鹽埕里,臺南市南區鹽埕里11鄰塩埕路274號,1.0,69人,"22.970333,120.189919"
一般住宅,CRA00713,鹽埕里,臺南市南區鹽埕里11鄰塩埕路272號,1.0,46人,"22.970306,120.189899"
一般住宅,CRA00714,鹽埕里,臺南市南區鹽埕里11鄰塩埕路288號,1.0,44人,"22.970523,120.190001"
一般住宅,CRA00715,鹽埕里,臺南市南區鹽埕里1鄰塩埕路16號,1.0,50人,"22.96589,120.189638"
一般住宅,CRA00716,鹽埕里,臺南市南區鹽埕里6鄰塩埕路110號,1.0,50人,"22.967963,120.188574"
一般住宅,CRA00717,鹽埕里,臺南市南區鹽埕里6鄰塩埕路112號,1.0,50人,"22.967987,120.188574"
一般住宅,CRA00718,鹽埕里,臺南市南區鹽埕里11鄰金華路一段399號,1.0,82人,"22.97022,120.190363"
公寓,CRA00719,鹽埕里,臺南市南區鹽埕里21鄰新興路405號,1.0,74人,"22.974971,120.190648"
一般住宅,CRA00720,鹽埕里,臺南市南區鹽埕里21鄰新興路479號,1.0,33人,"22.974886,120.188695"
一般住宅,CRA00721,鹽埕里,臺南市南區鹽埕里21鄰新興路471號,1.0,33人,"22.974938,120.18889"
